data/ant-1c927b15-10passes-symmetricalpha-100topics-ChangesetCorpus.lda,-1317665.7271984247
data/ant-1c927b15-10passes-symmetricalpha-100topics-CommitLogCorpus.lda,-21584.923286023619
data/ant-1c927b15-10passes-symmetricalpha-100topics-MultiTextCorpus.lda,-70831.899033601279
data/aspectj-5a5bef1e-10passes-symmetricalpha-100topics-ChangesetCorpus.lda,-1231802.5445301216
data/aspectj-5a5bef1e-10passes-symmetricalpha-100topics-CommitLogCorpus.lda,-2103.3099759331021
data/aspectj-5a5bef1e-10passes-symmetricalpha-100topics-MultiTextCorpus.lda,-567300.62967042078
data/jodatime-b0fcbb95-10passes-symmetricalpha-100topics-ChangesetCorpus.lda,-560775.51173553651
data/jodatime-b0fcbb95-10passes-symmetricalpha-100topics-CommitLogCorpus.lda,-1371.7481258167597
data/jodatime-b0fcbb95-10passes-symmetricalpha-100topics-CommitLogCorpus.lda,-1371.7481258167597
data/jodatime-b0fcbb95-10passes-symmetricalpha-100topics-MultiTextCorpus.lda,-35582.836815672752
